Order ID,Order Date,Region,City,Customer Segment,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode
ORD-11161,2024-10-02,South,Hyderabad,Consumer,Grocery,Staples,6,644.69,0.0,3868.15,718.93,Standard
ORD-10870,2024-10-02,South,Bengaluru,Consumer,Grocery,Beverages,4,1272.46,0.1,4580.86,676.97,Express
ORD-11640,2024-10-02,North,Jaipur,Consumer,Grocery,Personal Care,6,668.48,0.1,3609.8,208.43,Express
ORD-11450,2024-10-03,West,Surat,Corporate,Furniture,Tables,3,6845.04,0.1,18481.61,780.84,Standard
ORD-10255,2024-10-03,West,Mumbai,Consumer,Grocery,Personal Care,7,1154.23,0.05,7675.66,1227.8,Standard
ORD-11019,2024-10-03,South,Hyderabad,Consumer,Clothing,Menswear,3,2532.73,0.0,7598.19,1964.23,Standard
ORD-11000,2024-10-03,East,Bhubaneswar,Corporate,Grocery,Staples,3,1489.82,0.2,3575.56,205.05,Standard
ORD-10015,2024-10-03,South,Bengaluru,Consumer,Office Supplies,Paper,4,2361.24,0.0,9444.97,1230.81,Same Day
ORD-11318,2024-10-03,West,Pune,Consumer,Office Supplies,Art Supplies,1,2399.96,0.0,2399.96,413.36,Standard
ORD-11177,2024-10-03,North,Lucknow,Consumer,Furniture,Chairs,5,21146.91,0.15,89874.36,-1733.78,Same Day
ORD-11649,2024-10-04,South,Kochi,Consumer,Clothing,Menswear,3,3263.29,0.2,7831.89,804.03,Express
ORD-10222,2024-10-04,North,Lucknow,Consumer,Office Supplies,Paper,5,400.74,0.15,1703.16,81.7,Standard
ORD-10619,2024-10-04,West,Ahmedabad,Corporate,Grocery,Beverages,7,887.5,0.0,6212.48,1285.84,Standard
ORD-11017,2024-10-04,South,Hyderabad,Consumer,Electronics,Laptops,2,40734.24,0.3,57027.93,-2785.98,Express
ORD-10507,2024-10-04,East,Patna,Consumer,Grocery,Personal Care,2,1246.35,0.0,2492.7,467.96,Express
ORD-10984,2024-10-05,South,Bengaluru,Corporate,Furniture,Storage,7,15467.74,0.0,108274.17,10442.29,Same Day
ORD-10418,2024-10-05,East,Guwahati,Corporate,Office Supplies,Paper,5,2464.38,0.15,10473.61,706.25,Standard
ORD-10039,2024-10-06,North,Chandigarh,Corporate,Clothing,Kidswear,4,3532.09,0.15,12009.09,1774.07,Same Day
ORD-10498,2024-10-06,North,Jaipur,Small Business,Electronics,Mobiles,2,16862.8,0.05,32039.32,3587.75,Express
ORD-10147,2024-10-07,West,Pune,Consumer,Clothing,Menswear,2,1058.41,0.15,1799.3,148.86,Same Day
ORD-11191,2024-10-07,West,Surat,Corporate,Electronics,Accessories,6,35051.16,0.05,199791.58,20458.62,Standard
ORD-10436,2024-10-08,East,Kolkata,Consumer,Clothing,Menswear,2,1805.02,0.1,3249.04,577.46,Standard
ORD-11232,2024-10-08,North,Lucknow,Consumer,Clothing,Kidswear,1,2142.77,0.1,1928.49,328.9,Standard
ORD-11489,2024-10-08,South,Kochi,Consumer,Furniture,Storage,3,15257.23,0.15,38905.94,871.49,Standard
ORD-11069,2024-10-08,West,Ahmedabad,Consumer,Electronics,Cameras,7,5620.08,0.15,33439.47,508.29,Standard
ORD-11746,2024-10-08,North,Chandigarh,Consumer,Clothing,Womenswear,3,609.65,0.15,1554.61,194.38,Standard
ORD-10140,2024-10-08,South,Kochi,Consumer,Clothing,Footwear,6,1098.4,0.3,4613.28,196.5,Same Day
ORD-11687,2024-10-09,South,Chennai,Consumer,Clothing,Footwear,4,3571.39,0.0,14285.56,3444.65,Express
ORD-10261,2024-10-09,East,Kolkata,Small Business,Clothing,Footwear,3,3661.65,0.05,10435.72,2241.51,Standard
ORD-10992,2024-10-09,West,Mumbai,Consumer,Grocery,Beverages,4,304.21,0.0,1216.84,190.52,Same Day
ORD-11240,2024-10-09,South,Hyderabad,Consumer,Grocery,Staples,1,644.55,0.2,515.64,37.12,Standard
ORD-10932,2024-10-09,South,Bengaluru,Corporate,Grocery,Personal Care,7,1047.04,0.1,6596.38,592.69,Standard
ORD-10458,2024-10-10,West,Ahmedabad,Small Business,Furniture,Chairs,4,11646.24,0.0,46584.95,4449.79,Express
ORD-10938,2024-10-10,North,Jaipur,Consumer,Clothing,Kidswear,5,3859.11,0.1,17366.0,2913.58,Standard
ORD-10229,2024-10-10,East,Patna,Small Business,Office Supplies,Storage Bins,4,2915.14,0.0,11660.55,2063.39,Standard
ORD-10963,2024-10-11,East,Kolkata,Consumer,Grocery,Personal Care,2,125.34,0.15,213.08,16.94,Standard
ORD-11153,2024-10-11,South,Chennai,Corporate,Office Supplies,Storage Bins,6,2786.63,0.0,16719.75,2192.17,Standard
ORD-11543,2024-10-11,West,Mumbai,Consumer,Clothing,Kidswear,3,4307.48,0.15,10984.07,1340.49,Same Day
ORD-10567,2024-10-11,North,Delhi,Corporate,Office Supplies,Stationery,5,2314.1,0.0,11570.51,1747.33,Standard
ORD-10724,2024-10-11,West,Mumbai,Corporate,Furniture,Bookcases,2,3494.13,0.1,6289.44,-83.16,Express
ORD-10696,2024-10-11,East,Patna,Small Business,Furniture,Tables,1,18595.09,0.1,16735.58,600.9,Standard
ORD-10208,2024-10-11,East,Guwahati,Corporate,Electronics,Mobiles,3,25170.99,0.1,67961.67,8450.92,Standard
ORD-10251,2024-10-12,West,Pune,Corporate,Electronics,Laptops,4,6743.49,0.15,22927.88,1210.14,Express
ORD-11541,2024-10-12,West,Pune,Consumer,Clothing,Kidswear,3,3228.67,0.1,8717.42,1246.11,Same Day
ORD-11536,2024-10-12,East,Patna,Small Business,Electronics,Mobiles,4,41190.63,0.0,164762.51,28022.04,Standard
ORD-11780,2024-10-12,West,Surat,Consumer,Grocery,Beverages,6,1169.13,0.05,6664.07,1252.9,Standard
ORD-10163,2024-10-12,East,Guwahati,Consumer,Electronics,Cameras,1,22996.97,0.05,21847.12,1585.67,Same Day
ORD-10352,2024-10-12,South,Hyderabad,Small Business,Electronics,Mobiles,7,17172.91,0.0,120210.36,12164.67,Standard
ORD-10704,2024-10-12,South,Chennai,Consumer,Electronics,Cameras,4,15574.19,0.2,49837.42,1213.79,Standard
ORD-11255,2024-10-13,North,Delhi,Small Business,Clothing,Footwear,2,1840.76,0.0,3681.52,714.53,Standard
ORD-10903,2024-10-14,East,Bhubaneswar,Consumer,Electronics,Cameras,2,37394.49,0.0,74788.98,10026.14,Standard
ORD-10417,2024-10-14,South,Chennai,Consumer,Electronics,Laptops,2,3758.55,0.15,6389.53,345.69,Express
ORD-10033,2024-10-14,East,Guwahati,Small Business,Clothing,Kidswear,6,951.66,0.05,5424.49,992.11,Standard
ORD-11357,2024-10-14,East,Kolkata,Corporate,Office Supplies,Stationery,6,2041.25,0.0,12247.5,2439.24,Express
ORD-11798,2024-10-14,West,Pune,Corporate,Clothing,Kidswear,4,1379.47,0.05,5241.98,1107.25,Standard
ORD-10880,2024-10-14,North,Delhi,Corporate,Clothing,Footwear,2,1887.1,0.1,3396.77,575.22,Standard
ORD-10561,2024-10-14,East,Kolkata,Corporate,Electronics,Cameras,3,7547.24,0.2,18113.38,554.89,Standard
ORD-10431,2024-10-15,North,Jaipur,Consumer,Office Supplies,Paper,2,478.83,0.1,861.89,18.31,Same Day
ORD-10202,2024-10-15,West,Pune,Consumer,Clothing,Kidswear,5,3423.81,0.0,17119.06,4119.41,Same Day
ORD-10820,2024-10-15,East,Guwahati,Consumer,Grocery,Personal Care,4,441.78,0.0,1767.1,251.14,Standard
ORD-11465,2024-10-15,North,Jaipur,Corporate,Electronics,Cameras,7,26622.59,0.1,167722.33,16476.7,Express
ORD-11328,2024-10-15,West,Mumbai,Consumer,Electronics,Cameras,4,12161.0,0.15,41347.41,703.08,Standard
ORD-11221,2024-10-15,East,Guwahati,Consumer,Clothing,Footwear,3,4397.58,0.1,11873.46,2028.38,Standard
ORD-10412,2024-10-15,South,Hyderabad,Small Business,Grocery,Personal Care,7,754.79,0.1,4755.21,761.27,Standard
ORD-11435,2024-10-15,North,Chandigarh,Consumer,Grocery,Beverages,4,754.75,0.0,3018.98,554.8,Express
ORD-11084,2024-10-15,South,Bengaluru,Corporate,Clothing,Footwear,5,3739.56,0.0,18697.8,4182.64,Standard
ORD-11273,2024-10-16,East,Bhubaneswar,Small Business,Clothing,Womenswear,1,3265.76,0.0,3265.76,525.79,Express
ORD-11046,2024-10-16,East,Patna,Consumer,Grocery,Snacks,4,476.78,0.15,1621.05,108.42,Standard
ORD-10908,2024-10-16,North,Chandigarh,Corporate,Grocery,Snacks,1,1392.92,0.2,1114.34,107.51,Standard
ORD-10455,2024-10-16,South,Kochi,Consumer,Electronics,Cameras,5,33080.87,0.2,132323.47,1372.27,Express
ORD-11154,2024-10-16,West,Ahmedabad,Consumer,Electronics,Cameras,4,2210.46,0.0,8841.86,1524.73,Same Day
ORD-11558,2024-10-16,South,Kochi,Consumer,Office Supplies,Storage Bins,6,1226.43,0.0,7358.55,1588.69,Standard
ORD-10485,2024-10-17,North,Delhi,Consumer,Grocery,Staples,2,1352.72,0.0,2705.45,601.3,Standard
ORD-10223,2024-10-17,North,Delhi,Consumer,Electronics,Laptops,1,20519.19,0.05,19493.23,3136.41,Standard
ORD-10099,2024-10-17,South,Kochi,Consumer,Grocery,Beverages,2,366.97,0.0,733.93,138.25,Standard
ORD-10828,2024-10-17,South,Bengaluru,Consumer,Grocery,Beverages,3,734.42,0.05,2093.09,299.84,Standard
ORD-11618,2024-10-18,North,Jaipur,Corporate,Electronics,Mobiles,5,9888.52,0.0,49442.58,9088.75,Express
ORD-11473,2024-10-18,North,Jaipur,Corporate,Office Supplies,Art Supplies,4,2999.09,0.15,10196.91,657.26,Standard
ORD-11287,2024-10-18,South,Hyderabad,Consumer,Furniture,Storage,1,978.97,0.0,978.97,71.36,Express
ORD-10709,2024-10-18,North,Chandigarh,Consumer,Grocery,Personal Care,2,374.91,0.0,749.82,163.21,Express
ORD-10317,2024-10-19,South,Hyderabad,Consumer,Furniture,Chairs,6,10561.63,0.05,60201.32,3745.22,Standard
ORD-11312,2024-10-19,West,Mumbai,Small Business,Clothing,Menswear,4,1494.45,0.15,5081.14,677.18,Express
ORD-11042,2024-10-19,West,Surat,Consumer,Grocery,Personal Care,5,1023.96,0.1,4607.81,281.25,Express
ORD-11200,2024-10-19,North,Delhi,Corporate,Furniture,Bookcases,2,14594.08,0.1,26269.34,927.24,Standard
ORD-11401,2024-10-19,West,Pune,Consumer,Electronics,Accessories,5,1617.11,0.15,6872.71,287.52,Standard
ORD-10419,2024-10-19,North,Jaipur,Small Business,Electronics,Laptops,6,42064.53,0.0,252387.15,34952.03,Same Day
ORD-11144,2024-10-19,South,Chennai,Consumer,Clothing,Womenswear,7,2111.29,0.15,12562.19,2153.28,Standard
ORD-11047,2024-10-19,East,Bhubaneswar,Consumer,Electronics,Laptops,5,13578.16,0.05,64496.24,8002.71,Standard
ORD-10711,2024-10-20,North,Lucknow,Corporate,Electronics,Mobiles,7,31461.56,0.0,220230.92,26548.28,Express
ORD-11064,2024-10-20,North,Lucknow,Consumer,Electronics,Cameras,3,33048.02,0.05,94186.85,11106.21,Express
ORD-10471,2024-10-21,West,Mumbai,Corporate,Grocery,Beverages,3,292.76,0.0,878.29,170.11,Standard
ORD-10809,2024-10-21,South,Hyderabad,Consumer,Clothing,Footwear,5,4004.08,0.05,19019.39,3306.61,Standard
ORD-11619,2024-10-21,South,Hyderabad,Corporate,Office Supplies,Art Supplies,7,2556.23,0.0,17893.6,2802.75,Same Day
ORD-11587,2024-10-21,West,Surat,Corporate,Electronics,Laptops,5,32735.31,0.1,147308.88,3152.1,Express
ORD-10555,2024-10-21,East,Guwahati,Consumer,Clothing,Footwear,5,2051.64,0.0,10258.21,2000.27,Express
ORD-11361,2024-10-21,North,Delhi,Corporate,Grocery,Beverages,4,1419.96,0.1,5111.86,470.28,Standard
ORD-11491,2024-10-22,North,Jaipur,Consumer,Electronics,Mobiles,3,28869.38,0.05,82277.74,9362.5,Standard
ORD-10489,2024-10-22,East,Kolkata,Consumer,Grocery,Snacks,2,444.97,0.15,756.45,66.89,Standard
ORD-10803,2024-10-22,East,Guwahati,Consumer,Grocery,Snacks,2,1197.19,0.1,2154.95,111.28,Express
ORD-10994,2024-10-22,East,Patna,Small Business,Electronics,Cameras,4,15188.23,0.2,48602.34,2563.1,Standard
ORD-10951,2024-10-22,East,Patna,Consumer,Clothing,Menswear,2,2794.68,0.05,5309.89,696.67,Express
ORD-10476,2024-10-22,West,Ahmedabad,Corporate,Grocery,Beverages,3,711.67,0.1,1921.5,261.74,Standard
ORD-11516,2024-10-23,North,Delhi,Consumer,Clothing,Footwear,7,2409.62,0.0,16867.37,3804.79,Standard
ORD-10953,2024-10-23,South,Kochi,Consumer,Clothing,Footwear,5,2150.35,0.05,10214.15,1590.23,Standard
ORD-11574,2024-10-24,South,Kochi,Small Business,Electronics,Mobiles,3,42210.8,0.1,113969.17,5358.49,Express
ORD-11371,2024-10-25,West,Ahmedabad,Consumer,Office Supplies,Stationery,7,2779.05,0.0,19453.38,2381.7,Express
ORD-10483,2024-10-25,West,Surat,Corporate,Furniture,Bookcases,4,16549.67,0.0,66198.67,5692.84,Same Day
ORD-11723,2024-10-25,North,Chandigarh,Corporate,Office Supplies,Storage Bins,3,1555.36,0.0,4666.07,841.4,Standard
ORD-11648,2024-10-25,West,Mumbai,Consumer,Electronics,Accessories,1,20461.05,0.0,20461.05,2418.99,Standard
ORD-10922,2024-10-26,South,Kochi,Consumer,Grocery,Staples,3,688.61,0.0,2065.83,456.18,Same Day
ORD-11219,2024-10-26,East,Kolkata,Small Business,Grocery,Snacks,6,576.55,0.15,2940.42,234.92,Express
ORD-11269,2024-10-26,South,Chennai,Corporate,Electronics,Laptops,6,12409.6,0.1,67011.81,-721.83,Same Day
ORD-10670,2024-10-27,West,Pune,Corporate,Electronics,Laptops,2,23193.42,0.05,44067.49,5116.28,Standard
ORD-10832,2024-10-27,South,Kochi,Consumer,Grocery,Staples,5,908.77,0.1,4089.46,631.42,Express
ORD-10887,2024-10-27,North,Jaipur,Corporate,Electronics,Laptops,1,35173.69,0.1,31656.32,-79.28,Express
ORD-10813,2024-10-27,West,Surat,Consumer,Clothing,Footwear,4,941.79,0.2,3013.72,371.32,Express
ORD-11142,2024-10-28,South,Hyderabad,Small Business,Office Supplies,Art Supplies,2,1744.55,0.1,3140.2,328.45,Express
ORD-11179,2024-10-28,North,Chandigarh,Consumer,Clothing,Womenswear,1,4372.87,0.15,3716.94,426.64,Express
ORD-10375,2024-10-28,North,Jaipur,Small Business,Office Supplies,Storage Bins,4,655.87,0.1,2361.14,223.78,Standard
ORD-10560,2024-10-28,West,Pune,Consumer,Clothing,Footwear,1,3748.96,0.0,3748.96,903.46,Express
ORD-10983,2024-10-28,East,Patna,Small Business,Electronics,Cameras,3,18874.18,0.1,50960.29,3709.15,Standard
ORD-11388,2024-10-29,West,Ahmedabad,Small Business,Furniture,Tables,1,5175.33,0.05,4916.56,267.74,Standard
ORD-10479,2024-10-29,East,Guwahati,Consumer,Clothing,Menswear,5,641.55,0.0,3207.76,641.39,Express
ORD-10940,2024-10-29,North,Lucknow,Corporate,Grocery,Snacks,1,327.44,0.15,278.32,23.55,Express
ORD-10067,2024-10-30,East,Guwahati,Corporate,Grocery,Snacks,1,1120.03,0.05,1064.03,120.58,Same Day
ORD-10360,2024-10-30,South,Chennai,Consumer,Grocery,Staples,7,751.05,0.3,3680.17,41.96,Standard
ORD-11432,2024-10-31,North,Jaipur,Small Business,Clothing,Kidswear,6,1562.71,0.1,8438.63,1838.12,Standard
ORD-10069,2024-10-31,West,Pune,Corporate,Office Supplies,Stationery,3,2393.43,0.0,7180.28,1313.18,Same Day
ORD-10252,2024-10-31,West,Ahmedabad,Consumer,Grocery,Staples,6,1314.06,0.0,7884.34,1484.77,Express
ORD-11571,2024-10-31,North,Chandigarh,Consumer,Grocery,Snacks,6,456.48,0.1,2465.0,274.61,Standard
ORD-11169,2024-10-31,West,Surat,Consumer,Electronics,Cameras,6,26916.92,0.05,153426.46,14898.94,Same Day
ORD-10380,2024-11-01,East,Kolkata,Small Business,Grocery,Staples,7,1246.69,0.1,7854.15,1239.35,Standard
ORD-10725,2024-11-01,North,Jaipur,Corporate,Clothing,Kidswear,2,3867.72,0.0,7735.44,2183.2,Standard
ORD-11211,2024-11-01,West,Ahmedabad,Small Business,Grocery,Beverages,3,499.82,0.0,1499.45,181.44,Express
ORD-10597,2024-11-02,North,Jaipur,Consumer,Electronics,Mobiles,2,21152.25,0.2,33843.61,-1357.16,Same Day
ORD-11528,2024-11-02,South,Kochi,Consumer,Grocery,Staples,1,1272.05,0.1,1144.85,136.15,Standard
ORD-11650,2024-11-02,South,Kochi,Corporate,Electronics,Mobiles,1,35438.76,0.1,31894.88,3825.2,Express
ORD-11188,2024-11-03,South,Hyderabad,Consumer,Electronics,Mobiles,4,34775.21,0.0,139100.82,17542.47,Standard
ORD-11099,2024-11-03,East,Bhubaneswar,Consumer,Grocery,Snacks,2,544.11,0.0,1088.21,186.05,Standard
ORD-11132,2024-11-03,West,Pune,Corporate,Furniture,Storage,1,9706.37,0.0,9706.37,688.28,Standard
ORD-11492,2024-11-03,North,Jaipur,Consumer,Clothing,Menswear,4,624.13,0.05,2371.71,527.27,Express
ORD-10522,2024-11-04,North,Lucknow,Consumer,Grocery,Beverages,2,948.89,0.2,1518.22,124.92,Standard
ORD-10969,2024-11-04,West,Ahmedabad,Consumer,Electronics,Accessories,5,8653.1,0.1,38938.93,2099.77,Express
ORD-11152,2024-11-04,East,Kolkata,Corporate,Electronics,Accessories,5,42089.56,0.1,189403.03,22378.07,Standard
ORD-11656,2024-11-04,East,Kolkata,Small Business,Clothing,Footwear,1,3596.39,0.0,3596.39,697.98,Express
ORD-10761,2024-11-04,South,Hyderabad,Consumer,Electronics,Laptops,5,25880.37,0.1,116461.67,5765.4,Standard
ORD-11447,2024-11-04,North,Delhi,Consumer,Furniture,Bookcases,2,6036.68,0.0,12073.37,870.21,Standard
ORD-11031,2024-11-05,North,Chandigarh,Consumer,Electronics,Laptops,6,17336.18,0.0,104017.08,8987.08,Standard
ORD-10095,2024-11-05,East,Patna,Consumer,Clothing,Menswear,6,3397.66,0.15,17328.05,1861.26,Same Day
ORD-11768,2024-11-05,North,Delhi,Consumer,Electronics,Cameras,2,12007.07,0.15,20412.02,334.47,Standard
ORD-11539,2024-11-05,North,Chandigarh,Small Business,Electronics,Laptops,4,16622.25,0.05,63164.56,5861.67,Express
ORD-11796,2024-11-05,East,Patna,Consumer,Electronics,Accessories,4,14699.28,0.1,52917.42,2220.45,Same Day
ORD-11572,2024-11-06,East,Guwahati,Consumer,Clothing,Womenswear,1,2397.91,0.15,2038.23,246.6,Same Day
ORD-11102,2024-11-06,East,Guwahati,Consumer,Grocery,Staples,7,405.66,0.15,2413.69,278.01,Standard
ORD-11720,2024-11-06,West,Ahmedabad,Corporate,Office Supplies,Art Supplies,3,539.06,0.0,1617.18,259.32,Standard
ORD-10906,2024-11-06,North,Chandigarh,Consumer,Clothing,Menswear,1,4062.83,0.1,3656.55,577.09,Standard
ORD-11068,2024-11-06,East,Guwahati,Corporate,Electronics,Accessories,3,29442.31,0.0,88326.94,13590.92,Express
ORD-11500,2024-11-06,West,Ahmedabad,Consumer,Grocery,Beverages,1,368.13,0.2,294.51,14.03,Express
ORD-11143,2024-11-06,South,Bengaluru,Small Business,Grocery,Snacks,1,117.73,0.05,111.84,21.9,Express
ORD-11795,2024-11-07,North,Lucknow,Corporate,Electronics,Cameras,7,35404.08,0.05,235437.14,13428.76,Standard
ORD-10713,2024-11-07,East,Bhubaneswar,Consumer,Furniture,Chairs,4,7529.57,0.15,25600.53,2231.29,Same Day
ORD-10928,2024-11-08,South,Chennai,Corporate,Clothing,Womenswear,2,2061.6,0.1,3710.89,575.97,Express
ORD-11278,2024-11-08,North,Jaipur,Consumer,Electronics,Mobiles,6,34967.25,0.1,188823.13,5448.31,Standard
ORD-10506,2024-11-08,North,Delhi,Consumer,Clothing,Footwear,6,552.36,0.1,2982.74,449.06,Express
ORD-10491,2024-11-08,South,Bengaluru,Corporate,Furniture,Storage,7,18441.74,0.05,122637.58,12343.02,Express
ORD-11226,2024-11-08,North,Delhi,Consumer,Electronics,Accessories,7,4773.63,0.05,31744.63,3149.82,Standard
ORD-11306,2024-11-08,East,Patna,Corporate,Furniture,Chairs,7,1844.87,0.05,12268.41,822.32,Express
ORD-11773,2024-11-08,West,Mumbai,Small Business,Office Supplies,Paper,1,1818.28,0.05,1727.37,202.1,Standard
ORD-10258,2024-11-09,South,Kochi,Consumer,Electronics,Mobiles,2,26325.46,0.05,50018.38,5917.61,Express
ORD-10720,2024-11-09,South,Chennai,Small Business,Furniture,Chairs,5,20203.17,0.0,101015.87,7544.3,Express
ORD-10012,2024-11-09,North,Delhi,Consumer,Office Supplies,Stationery,4,654.95,0.0,2619.79,424.84,Express
ORD-11129,2024-11-09,South,Hyderabad,Consumer,Electronics,Laptops,1,3154.09,0.0,3154.09,605.6,Standard
ORD-10460,2024-11-09,North,Lucknow,Consumer,Electronics,Laptops,4,20385.57,0.05,77465.18,10992.72,Same Day
ORD-10858,2024-11-10,East,Bhubaneswar,Consumer,Clothing,Kidswear,6,4134.49,0.15,21085.9,3003.0,Express
ORD-10486,2024-11-10,North,Jaipur,Consumer,Office Supplies,Storage Bins,3,513.48,0.1,1386.39,155.85,Express
ORD-11194,2024-11-11,East,Guwahati,Consumer,Grocery,Snacks,1,509.25,0.05,483.79,74.02,Standard
ORD-11276,2024-11-11,South,Bengaluru,Consumer,Grocery,Staples,3,465.24,0.3,977.01,-23.69,Standard
ORD-10793,2024-11-12,North,Chandigarh,Consumer,Grocery,Personal Care,7,354.18,0.0,2479.25,363.53,Standard
ORD-10931,2024-11-12,East,Guwahati,Corporate,Office Supplies,Art Supplies,6,1541.14,0.0,9246.83,1834.48,Same Day
ORD-11054,2024-11-13,West,Ahmedabad,Consumer,Clothing,Kidswear,2,3364.55,0.0,6729.1,1692.16,Standard
ORD-11079,2024-11-13,East,Patna,Consumer,Furniture,Storage,7,4618.29,0.0,32328.01,488.63,Standard
ORD-10324,2024-11-13,West,Surat,Corporate,Electronics,Cameras,2,30727.52,0.0,61455.04,14244.41,Standard
ORD-10333,2024-11-13,East,Bhubaneswar,Consumer,Electronics,Laptops,6,4900.26,0.15,24991.34,1267.9,Standard
ORD-10740,2024-11-14,West,Surat,Corporate,Electronics,Mobiles,4,30131.3,0.15,102446.42,2408.6,Standard
ORD-11530,2024-11-14,South,Hyderabad,Consumer,Furniture,Bookcases,6,3317.94,0.1,17916.88,888.92,Standard
ORD-10934,2024-11-14,North,Lucknow,Consumer,Clothing,Kidswear,6,1359.37,0.2,6524.96,633.42,Standard
ORD-10658,2024-11-15,North,Delhi,Consumer,Furniture,Bookcases,5,18540.15,0.1,83430.69,930.51,Express
ORD-11066,2024-11-15,South,Bengaluru,Corporate,Electronics,Mobiles,4,1645.49,0.0,6581.95,1050.61,Standard
ORD-10973,2024-11-15,North,Delhi,Consumer,Furniture,Chairs,6,19180.26,0.0,115081.55,11617.7,Same Day
ORD-11794,2024-11-15,North,Chandigarh,Corporate,Clothing,Footwear,1,516.08,0.0,516.08,121.65,Same Day
ORD-10769,2024-11-16,East,Kolkata,Consumer,Electronics,Laptops,5,22840.47,0.05,108492.23,8133.38,Express
ORD-10339,2024-11-16,West,Pune,Consumer,Clothing,Menswear,2,1283.84,0.0,2567.68,560.34,Standard
ORD-11433,2024-11-16,East,Guwahati,Corporate,Electronics,Cameras,5,3852.71,0.0,19263.54,3776.12,Standard
ORD-11646,2024-11-16,North,Delhi,Corporate,Electronics,Cameras,4,12011.36,0.0,48045.45,6109.15,Express
ORD-10980,2024-11-16,West,Mumbai,Corporate,Clothing,Menswear,2,963.33,0.0,1926.65,474.74,Standard
ORD-11523,2024-11-16,East,Bhubaneswar,Corporate,Furniture,Tables,7,14281.61,0.05,94972.71,5257.15,Express
ORD-11559,2024-11-16,South,Bengaluru,Small Business,Electronics,Laptops,6,17918.61,0.05,102136.09,11867.48,Express
ORD-10097,2024-11-17,East,Patna,Small Business,Furniture,Tables,5,13158.88,0.05,62504.66,6079.08,Standard
ORD-10708,2024-11-17,South,Bengaluru,Corporate,Electronics,Accessories,5,15166.21,0.0,75831.03,10227.26,Express
ORD-11008,2024-11-17,West,Ahmedabad,Consumer,Clothing,Womenswear,1,1312.76,0.0,1312.76,267.19,Standard
ORD-10758,2024-11-17,West,Surat,Consumer,Grocery,Staples,7,1106.42,0.0,7744.91,1301.66,Standard
ORD-11417,2024-11-17,East,Guwahati,Consumer,Electronics,Laptops,6,26787.75,0.05,152690.19,17987.52,Express
ORD-10614,2024-11-17,South,Chennai,Corporate,Electronics,Mobiles,7,25273.75,0.1,159224.65,19238.64,Standard
ORD-10649,2024-11-17,East,Guwahati,Consumer,Clothing,Kidswear,4,2673.24,0.0,10692.98,1803.76,Express
ORD-11724,2024-11-17,West,Pune,Corporate,Grocery,Staples,5,1072.28,0.05,5093.34,729.49,Express
ORD-11683,2024-11-17,North,Chandigarh,Small Business,Electronics,Laptops,4,36341.36,0.15,123560.63,4085.31,Standard
ORD-10284,2024-11-18,West,Mumbai,Consumer,Clothing,Kidswear,5,3461.6,0.05,16442.6,3966.0,Standard
ORD-11755,2024-11-18,South,Hyderabad,Consumer,Electronics,Accessories,6,15982.75,0.2,76717.18,1267.21,Express
ORD-10468,2024-11-18,South,Bengaluru,Consumer,Furniture,Tables,2,5508.48,0.15,9364.41,73.61,Standard
ORD-10764,2024-11-18,West,Mumbai,Small Business,Electronics,Mobiles,1,41771.21,0.0,41771.21,5722.02,Standard
ORD-10272,2024-11-19,East,Bhubaneswar,Consumer,Clothing,Womenswear,6,2961.52,0.05,16880.66,3027.75,Standard
ORD-10475,2024-11-19,North,Jaipur,Consumer,Electronics,Cameras,7,10677.85,0.3,52321.47,-2616.07,Standard
ORD-10910,2024-11-20,West,Ahmedabad,Consumer,Office Supplies,Storage Bins,4,2921.58,0.1,10517.69,1524.74,Standard
ORD-10962,2024-11-20,North,Jaipur,Corporate,Clothing,Footwear,6,3244.26,0.0,19465.55,3530.63,Express
ORD-11745,2024-11-20,East,Kolkata,Consumer,Clothing,Kidswear,4,2599.71,0.15,8839.0,971.97,Standard
ORD-10341,2024-11-20,East,Bhubaneswar,Consumer,Grocery,Snacks,7,559.24,0.1,3523.18,672.2,Standard
ORD-11178,2024-11-20,West,Pune,Consumer,Clothing,Kidswear,2,661.32,0.15,1124.24,90.83,Standard
ORD-11514,2024-11-21,East,Kolkata,Corporate,Office Supplies,Paper,4,1847.74,0.0,7390.98,1074.09,Same Day
ORD-11579,2024-11-21,South,Bengaluru,Corporate,Electronics,Accessories,6,11574.12,0.0,69444.74,9650.94,Standard
ORD-10117,2024-11-21,West,Surat,Consumer,Electronics,Cameras,4,31920.93,0.2,102146.98,5246.88,Express
ORD-10523,2024-11-22,North,Chandigarh,Consumer,Electronics,Laptops,4,24986.32,0.0,99945.28,12696.71,Standard
ORD-11275,2024-11-22,South,Hyderabad,Small Business,Furniture,Storage,4,11871.39,0.05,45111.27,1296.57,Standard
ORD-11257,2024-11-22,East,Kolkata,Consumer,Electronics,Accessories,4,23436.49,0.0,93745.95,11932.76,Standard
ORD-11349,2024-11-22,North,Delhi,Consumer,Electronics,Mobiles,4,44737.61,0.0,178950.46,23163.41,Express
ORD-11611,2024-11-22,North,Delhi,Consumer,Electronics,Accessories,5,13580.07,0.2,54320.29,-90.59,Same Day
ORD-11333,2024-11-22,West,Pune,Small Business,Furniture,Bookcases,3,1349.72,0.1,3644.25,-31.92,Standard
